StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q5_6_TEXT,Q6,Q6_3_TEXT,Q7,Q7_12_TEXT,Q8_NPS_GROUP,Q8,Q9,Q9_12_TEXT,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_11_TEXT,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q16,Q17,Q18_1,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_11,Q19_12,Q19_13,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q21_1,Q22,Q22_7_TEXT,Q23,Q24,Q24_13_TEXT,Q25,Q26,Q27_1,opp,transaction_id,Q_TotalDuration,QPMID,Q_BallotBoxStuffing,Q_RelevantIDDuplicate,Q_RecaptchaScore,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,RISN,rid,gc,term,PS,LS
3/28/2023 11:16,3/28/2023 11:18,IP Address,100,145,TRUE,3/28/2023 11:18,R_123JoStRDsiNe5L,anonymous,EN,"I agree, take me to the survey",Female,25 - 34 years old,Asian,"Private supply - private well, river, pond, lake",,Filtered tap water,,Hardness or scale buildup (high mineral content),,Detractor,5,"Pathogens (bacteria, viruses, amoebas)",,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Slightly familiar,Slightly familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately concerned,Very concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Slightly concerned,Slightly concerned,Moderately concerned,Moderately concerned,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,,Plan to do this,Might do this,Might do this,Currently doing this,Currently doing this,Most responsibility,Most responsibility,Moderate responsibility,Moderate responsibility,Moderate responsibility,Moderate responsibility,Moderately trust,Mostly trust,Moderately trust,Moderately trust,Moderately trust,Mostly trust,No,I think I know what it is,47,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Slightly familiar,Slightly familiar,Moderately familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Moderately familiar,Planning to change,Might change,Have already changed,Have already changed,Planning to change,Planning to change,Have already changed,Planning to change,Planning to change,Might change,Might change,Planning to change,Planning to change,92345,Apartment building with more than 4 units,,Rent,Food service,,Master's degree,"$75,000 - 99,999",2,Qual27260-1216StephanieGeneralPop,2UsMnzkzwSEykHPSUUhtqY,145,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:12,3/28/2023 11:18,IP Address,100,372,TRUE,3/28/2023 11:18,R_2bTTumXC8paUASS,anonymous,EN,"I agree, take me to the survey",Female,45 - 54 years old,White or Caucasian,I don't know,,Bottled / prepackaged water,,Boil water notice,,Detractor,5,None of the above,,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Moderately concerned,Slightly concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,,Currently doing this,Might do this,Might do this,Might do this,Will never do this,Moderate responsibility,Moderate responsibility,Moderate responsibility,Full responsibility,Full responsibility,Full responsibility,Do not trust at all,Do not trust at all,Do not trust at all,Somewhat trust,Fully trust,Fully trust,Not sure,"I've never heard of it, and don't know what it is",49,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,39573,Single family house,,Own,Prefer not to answer,,High school graduate / GED,Prefer not to answer,5,Qual27260-1216StephanieGeneralPop,7nQwqJNFMz1ILdKM8moKu1,372,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:12,3/28/2023 11:19,IP Address,100,370,TRUE,3/28/2023 11:19,R_2Bsn0vrCca1cQZN,anonymous,EN,"I agree, take me to the survey",Male,25 - 34 years old,"Hispanic or Latino or Spanish Origin of any race,White or Caucasian",Public supply - municipal,,Filtered tap water,,None of the above,,Promoter,9,None of the above,,Slightly familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Slightly familiar,Very familiar,Very familiar,Very familiar,Very familiar,Not at all concerned,Not at all concerned,Slightly concerned,Not at all concerned,Slightly concerned,Not at all concerned,Moderately concerned,Not at all concerned,Not at all concerned,Not at all concerned,Occasionally,Sometimes,Never,Never,Never,Occasionally,Occasionally,Never,Sometimes,Often,Never,,Will never do this,Might do this,Might do this,Might do this,Currently doing this,Most responsibility,Most responsibility,Moderate responsibility,Full responsibility,No responsibility,Some responsibility,Moderately trust,Moderately trust,Moderately trust,Mostly trust,Mostly trust,Mostly trust,No,I think I know what it is,10,Slightly familiar,Slightly familiar,Not at all familiar,Not at all familiar,Slightly familiar,Slightly familiar,Slightly familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Slightly familiar,Will never change,Might change,Might change,Will never change,Might change,Might change,Might change,Will never change,Will never change,Will never change,Will never change,Will never change,Might change,60107,Single family house,,Own,Other (describe):,HVAC,High school graduate / GED,"$50,000 - 74,999",1,Qual27260-1216StephanieGeneralPop,48h9MsWg1dVtrc2MdaN0XR,370,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:14,3/28/2023 11:19,IP Address,100,301,TRUE,3/28/2023 11:19,R_3iFlEaXAwPPLyqA,anonymous,EN,"I agree, take me to the survey",Female,25 - 34 years old,White or Caucasian,Public supply - municipal,,Bottled / prepackaged water,,"Odd taste,Cloudy water",,Passive,7,None of the above,,Not at all familiar,Slightly familiar,Moderately familiar,Extremely familiar,Very familiar,Slightly familiar,Extremely familiar,Moderately familiar,Moderately familiar,Very familiar,Not at all concerned,Not at all concerned,Slightly concerned,Moderately concerned,Not at all concerned,Not at all concerned,Moderately concerned,Not at all concerned,Not at all concerned,Not at all concerned,Sometimes,Occasionally,Often,Sometimes,Always,Occasionally,Always,Sometimes,Often,Always,Never,,Currently doing this,Plan to do this,Might do this,Might do this,Plan to do this,Full responsibility,Full responsibility,Full responsibility,Full responsibility,Moderate responsibility,Full responsibility,Somewhat trust,Somewhat trust,Somewhat trust,Mostly trust,Moderately trust,Fully trust,Not sure,"I've never heard of it, and don't know what it is",18,Slightly familiar,Moderately familiar,Very familiar,Very familiar,Extremely familiar,Very familiar,Not at all familiar,Extremely familiar,Moderately familiar,Extremely familiar,Extremely familiar,Very familiar,Moderately familiar,Will never change,Might change,Might change,Not sure,Might change,Will never change,Will never change,Might change,Might change,Might change,Might change,Planning to change,Not sure,47532,Apartment building with 4 or fewer units,,Rent,Food service,,High school graduate / GED,"$25,000 - 49,999",5,Qual27260-1216StephanieGeneralPop,5ykWydDfkVzVH8rkxClQBc,301,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:15,3/28/2023 11:19,IP Address,100,245,TRUE,3/28/2023 11:19,R_231pHCOeLGxiTNq,anonymous,EN,"I agree, take me to the survey",Male,18 - 24 years old,Hispanic or Latino or Spanish Origin of any race,Public supply - rural water district,,Bottled / prepackaged water,,"Odd taste,Corrosion of pipes or water fixtures",,Passive,7,Petroleum products,,Moderately familiar,Not at all familiar,Slightly familiar,Very familiar,Moderately familiar,Slightly familiar,Very familiar,Slightly familiar,Not at all familiar,Moderately familiar,Very concerned,Moderately concerned,Slightly concerned,Not at all concerned,Extremely concerned,Very concerned,Slightly concerned,Moderately concerned,Very concerned,Very concerned,Never,Occasionally,Sometimes,Occasionally,Always,Often,Often,Occasionally,Often,Often,Often,,Will never do this,Might do this,Plan to do this,Might do this,Currently doing this,Full responsibility,Most responsibility,Moderate responsibility,Some responsibility,No responsibility,Some responsibility,Do not trust at all,Somewhat trust,Mostly trust,Somewhat trust,Mostly trust,Moderately trust,No,"I've never heard of it, and don't know what it is",70,Very familiar,Very familiar,Slightly familiar,Not at all familiar,Extremely familiar,Moderately familiar,Slightly familiar,Very familiar,Moderately familiar,Slightly familiar,Not at all familiar,Moderately familiar,Very familiar,Not sure,Have already changed,Might change,Planning to change,Have already changed,Planning to change,Might change,Not sure,Might change,Will never change,Planning to change,Will never change,Planning to change,70251,Single family house,,Own,Education,,Bachelor's degree,"$25,000 - 49,999",1,Qual27260-1216StephanieGeneralPop,4EzQnXMcJT3SmJtWj6vJh7,245,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:13,3/28/2023 11:19,IP Address,100,354,TRUE,3/28/2023 11:19,R_2c8dk7Be7OsvPO7,anonymous,EN,"I agree, take me to the survey",Female,55 - 64 years old,White or Caucasian,Public supply - municipal,,Filtered tap water,,Hardness or scale buildup (high mineral content),,Passive,8,None of the above,,Not at all familiar,Slightly familiar,Slightly familiar,Slightly familiar,Not at all familiar,Not at all familiar,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,,Currently doing this,Currently doing this,Might do this,Might do this,Currently doing this,Most responsibility,Full responsibility,Full responsibility,Full responsibility,Moderate responsibility,Some responsibility,Mostly trust,Mostly trust,Mostly trust,Fully trust,Moderately trust,Moderately trust,No,"I've never heard of it, and don't know what it is",30,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,83202,Single family house,,Own,Education,,Bachelor's degree,"$50,000 - 74,999",6,Qual27260-1216StephanieGeneralPop,6UA2HmMyHESiPC7gNKmmG4,354,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:13,3/28/2023 11:19,IP Address,100,384,TRUE,3/28/2023 11:19,R_3O2k3UDWUY6UXkG,anonymous,EN,"I agree, take me to the survey",Female,45 - 54 years old,White or Caucasian,"Private supply - private well, river, pond, lake",,Bottled / prepackaged water,,"Discolored water,Hardness or scale buildup (high mineral content),Corrosion of pipes or water fixtures",,Detractor,3,"Heavy metals (lead, arsenic, mercury, etc.)",,Slightly familiar,Extremely familiar,Very familiar,Not at all familiar,Moderately familiar,Not at all familiar,Moderately familiar,Extremely familiar,Moderately familiar,Slightly familiar,Extremely concerned,Extremely concerned,Moderately concerned,Extremely concerned,Moderately concerned,Extremely concerned,Extremely concerned,Very concerned,Very concerned,Moderately concerned,Sometimes,Never,Often,Never,Sometimes,Occasionally,Always,Sometimes,Often,Occasionally,Often,Water testing,Currently doing this,Plan to do this,Might do this,Will never do this,Might do this,Moderate responsibility,Moderate responsibility,Most responsibility,Full responsibility,Moderate responsibility,Moderate responsibility,Somewhat trust,Somewhat trust,Somewhat trust,Moderately trust,Moderately trust,Mostly trust,No,"I've never heard of it, and don't know what it is",55,Not at all familiar,Moderately familiar,Moderately familiar,Very familiar,Moderately familiar,Very familiar,Moderately familiar,Slightly familiar,Not at all familiar,Not at all familiar,Slightly familiar,Not at all familiar,Moderately familiar,Might change,Have already changed,Planning to change,Planning to change,Might change,Might change,Might change,Will never change,Will never change,Will never change,Might change,Might change,Planning to change,95492,Single family house,,Own,Agriculture,,Bachelor's degree,"$100,000 - 200,000",2,Qual27260-1216StephanieGeneralPop,0fJpVPjxHysWz4dtwhI5mF,384,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:16,3/28/2023 11:20,IP Address,100,195,TRUE,3/28/2023 11:20,R_2t9iGaKMaMx5qvU,anonymous,EN,"I agree, take me to the survey",Female,35 - 44 years old,White or Caucasian,Public supply - municipal,,Unfiltered tap water,,None of the above,,Passive,8,None of the above,,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,,Plan to do this,Plan to do this,Plan to do this,Plan to do this,Plan to do this,Moderate responsibility,Moderate responsibility,Moderate responsibility,Moderate responsibility,Some responsibility,Moderate responsibility,Moderately trust,Moderately trust,Moderately trust,Moderately trust,Moderately trust,Moderately trust,No,I think I know what it is,60,Moderately familiar,Moderately familiar,Slightly familiar,Slightly familiar,Slightly familiar,Not at all familiar,Slightly familiar,Slightly familiar,Not at all familiar,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Planning to change,Planning to change,Planning to change,Planning to change,Planning to change,Planning to change,Planning to change,Planning to change,Planning to change,Planning to change,Planning to change,Planning to change,Planning to change,50023,Single family house,,Own,Healthcare,,High school graduate / GED,"$100,000 - 200,000",3,Qual27260-1216StephanieGeneralPop,6qO17Ka2K2idT1h3CBTb7J,195,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:15,3/28/2023 11:20,IP Address,100,293,TRUE,3/28/2023 11:20,R_1Kr4MMA36iTLQZQ,anonymous,EN,"I agree, take me to the survey",Female,35 - 44 years old,Black or African American,Public supply - municipal,,Unfiltered tap water,,"Odd taste,Discolored water,Boil water notice,Water shortage",,Detractor,5,"Pathogens (bacteria, viruses, amoebas)",,Very familiar,Very familiar,Moderately familiar,Slightly familiar,Slightly familiar,Not at all familiar,Slightly familiar,Not at all familiar,Very familiar,Very familiar,Very concerned,Moderately concerned,Very concerned,Very concerned,Very concerned,Moderately concerned,Moderately concerned,Very concerned,Very concerned,Very concerned,Often,Always,Often,Often,Often,Often,Often,Often,Often,Often,Never,,Currently doing this,Might do this,Might do this,Might do this,Might do this,Full responsibility,Full responsibility,Most responsibility,Full responsibility,Full responsibility,Full responsibility,Mostly trust,Mostly trust,Mostly trust,Mostly trust,Moderately trust,Mostly trust,Not sure,I think I know what it is,90,Very familiar,Very familiar,Moderately familiar,Moderately familiar,Moderately familiar,Slightly familiar,Very familiar,Moderately familiar,Slightly familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Have already changed,Have already changed,Planning to change,Planning to change,Will never change,Will never change,Will never change,Planning to change,Planning to change,Might change,Will never change,Might change,Might change,10026,Apartment building with more than 4 units,,Prefer not to answer,Unemployed,,Master's degree,"$50,000 - 74,999",2,Qual27260-1216StephanieGeneralPop,0JRY4BRnb9uE0ZwPAy36Nm,293,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:14,3/28/2023 11:20,IP Address,100,364,TRUE,3/28/2023 11:20,R_24byS1hxIwRmL4O,anonymous,EN,"I agree, take me to the survey",Male,25 - 34 years old,White or Caucasian,Other (describe):,Water bottle,Bottled / prepackaged water,,"Odd taste,Odd smell,Hardness or scale buildup (high mineral content)",,Detractor,5,None of the above,,Slightly familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Not at all familiar,Moderately familiar,Moderately familiar,Moderately familiar,Slightly familiar,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,,Currently doing this,Not sure,Not sure,Not sure,Not sure,Most responsibility,Full responsibility,Full responsibility,Full responsibility,Most responsibility,Some responsibility,Moderately trust,Moderately trust,Moderately trust,Somewhat trust,Do not trust at all,Somewhat trust,Not sure,"I've never heard of it, and don't know what it is",9,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Might change,Will never change,Will never change,Will never change,Will never change,55432,Apartment building with more than 4 units,,Rent,Prefer not to answer,,Prefer not to answer,Prefer not to answer,69,Qual27260-1216StephanieGeneralPop,6AaIo77KwMJzYbLgHpRv4E,364,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:16,3/28/2023 11:20,IP Address,100,254,TRUE,3/28/2023 11:20,R_Off0iofi1sj6w5b,anonymous,EN,"I agree, take me to the survey",Female,18 - 24 years old,Black or African American,I don't know,,Unfiltered tap water,,None of the above,,Promoter,10,None of the above,,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Never,,Will never do this,Will never do this,Will never do this,Will never do this,Will never do this,Full responsibility,Full responsibility,Full responsibility,Full responsibility,Full responsibility,Full responsibility,Fully trust,Fully trust,Fully trust,Fully trust,Fully trust,Fully trust,Yes,"I've never heard of it, and don't know what it is",100,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,47130,Townhouse / duplex,,Rent,Education,,Prefer not to answer,Prefer not to answer,1,Qual27260-1216StephanieGeneralPop,6Geh00iSd2Vhq1FUnokgI5,254,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:11,3/28/2023 11:20,IP Address,100,574,TRUE,3/28/2023 11:20,R_3dWVArTio80CiRV,anonymous,EN,"I agree, take me to the survey",Female,65+ years old,White or Caucasian,Public supply - municipal,,Other (describe):,Distilled water,None of the above,,Detractor,3,None of the above,,Not at all familiar,Very familiar,Very familiar,Very familiar,Not at all familiar,Not at all familiar,Moderately familiar,Very familiar,Very familiar,Very familiar,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Often,Often,Often,Often,Occasionally,Sometimes,Sometimes,Sometimes,Always,Always,Never,Nothing to say ,Currently doing this,Might do this,Might do this,Not sure,Not sure,Full responsibility,Full responsibility,Full responsibility,Full responsibility,Moderate responsibility,Moderate responsibility,Moderately trust,Mostly trust,Mostly trust,Mostly trust,Do not trust at all,Moderately trust,Not sure,"I've heard of it or seen it somewhere, but don't know what it is",61,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Have already changed,Not sure,Not sure,Have already changed,Have already changed,Not sure,Not sure,Not sure,Might change,Might change,Have already changed,Not sure,Might change,53545,Other (describe):,Condo,Own,Other (describe):,Retired ,Other,"$25,000 - 49,999",1,Qual27260-1216StephanieGeneralPop,14lyl0DuzUM0Zhw1kNRt1g,574,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:15,3/28/2023 11:21,IP Address,100,391,TRUE,3/28/2023 11:21,R_3piq7ebx5OQXzVT,anonymous,EN,"I agree, take me to the survey",Female,35 - 44 years old,White or Caucasian,"Private supply - private well, river, pond, lake",,Bottled / prepackaged water,,"Discolored water,Hardness or scale buildup (high mineral content)",,Detractor,2,"Heavy metals (lead, arsenic, mercury, etc.),Pathogens (bacteria, viruses, amoebas)",,Not at all familiar,Not at all familiar,Slightly familiar,Slightly familiar,Not at all familiar,Not at all familiar,Slightly familiar,Slightly familiar,Not at all familiar,Slightly familiar,Slightly concerned,Not at all concerned,Moderately concerned,Not at all concerned,Not at all concerned,Not at all concerned,Moderately concerned,Not at all concerned,Not at all concerned,Not at all concerned,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,,Currently doing this,Might do this,Might do this,Might do this,Will never do this,Most responsibility,Most responsibility,Most responsibility,Most responsibility,Most responsibility,Most responsibility,Somewhat trust,Somewhat trust,Somewhat trust,Somewhat trust,Somewhat trust,Somewhat trust,Not sure,"I've never heard of it, and don't know what it is",40,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,17801,Single family house,,Prefer not to answer,Hospitality,,High school graduate / GED,"$25,000 - 49,999",6,Qual27260-1216StephanieGeneralPop,22bmtOOfwoKArejoCcjnEK,391,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:17,3/28/2023 11:21,IP Address,100,241,TRUE,3/28/2023 11:21,R_2xzoKOFn4iaOXlf,anonymous,EN,"I agree, take me to the survey",Female,35 - 44 years old,White or Caucasian,Public supply - municipal,,Filtered tap water,,"Odd taste,Hardness or scale buildup (high mineral content),Corrosion of pipes or water fixtures",,Detractor,0,"Disinfection byproducts (DBPs),Industrial chemicals",,Not at all familiar,Moderately familiar,Moderately familiar,Very familiar,Moderately familiar,Moderately familiar,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Very concerned,Very concerned,Very concerned,Slightly concerned,Very concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Sometimes,Sometimes,Often,Often,Often,Never,,Currently doing this,Currently doing this,Currently doing this,Might do this,Currently doing this,Full responsibility,Full responsibility,Full responsibility,Full responsibility,No responsibility,No responsibility,Do not trust at all,Do not trust at all,Do not trust at all,Do not trust at all,Somewhat trust,Do not trust at all,Not sure,"I've never heard of it, and don't know what it is",72,Moderately familiar,Moderately familiar,Very familiar,Extremely familiar,Very familiar,Slightly familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Very familiar,Planning to change,Might change,Have already changed,Have already changed,Have already changed,Planning to change,Not sure,Planning to change,Planning to change,Have already changed,Have already changed,Have already changed,Planning to change,84047,Apartment building with 4 or fewer units,,Rent,Unemployed,,High school graduate / GED,"$25,000 - 49,999",3,Qual27260-1216StephanieGeneralPop,1e8AtARKpGYJdQxOeXPjjH,241,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:14,3/28/2023 11:21,IP Address,100,417,TRUE,3/28/2023 11:21,R_3fxkohiCyMEYtBp,anonymous,EN,"I agree, take me to the survey",Female,35 - 44 years old,White or Caucasian,Public supply - municipal,,Filtered tap water,,None of the above,,Passive,8,None of the above,,Not at all familiar,Slightly familiar,Not at all familiar,Slightly familiar,Not at all familiar,Not at all familiar,Slightly familiar,Slightly familiar,Not at all familiar,Not at all familiar,Slightly concerned,Slightly concerned,Moderately concerned,Moderately concerned,Moderately concerned,Slightly concerned,Very concerned,Very concerned,Slightly concerned,Not at all concerned,Occasionally,Occasionally,Never,Never,Often,Sometimes,Always,Always,Occasionally,Sometimes,Never,,Currently doing this,Currently doing this,Not sure,Currently doing this,Currently doing this,Most responsibility,Most responsibility,Moderate responsibility,Full responsibility,No responsibility,Full responsibility,Fully trust,Fully trust,Fully trust,Fully trust,Moderately trust,Fully trust,Not sure,"I've never heard of it, and don't know what it is",70,Not at all familiar,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Not at all familiar,Not at all familiar,Slightly familiar,Slightly familiar,Slightly familiar,Not at all familiar,Not at all familiar,Not at all familiar,Might change,Might change,Might change,Might change,Might change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,62801,Single family house,,Own,Food service,,High school graduate / GED,"$50,000 - 74,999",3,Qual27260-1216StephanieGeneralPop,3f1TrX6rQyBxRJDiMPmFb8,417,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:16,3/28/2023 11:21,IP Address,100,314,TRUE,3/28/2023 11:21,R_RDCppDkYfzAm5Db,anonymous,EN,"I agree, take me to the survey",Female,55 - 64 years old,Other,I don't know,,Unfiltered tap water,,None of the above,,Passive,8,None of the above,,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,,Will never do this,Might do this,Will never do this,Will never do this,Will never do this,Full responsibility,Full responsibility,Full responsibility,Full responsibility,Full responsibility,Full responsibility,Somewhat trust,Somewhat trust,Somewhat trust,Somewhat trust,Somewhat trust,Somewhat trust,Not sure,"I've heard of it or seen it somewhere, but don't know what it is",16,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,57701,Institutional housing or dorm,,Rent,Unemployed,,Associate degree,"Less than $25,000",1,Qual27260-1216StephanieGeneralPop,6R7CCBv5P6VrFKYViXrKFj,314,73540892,,,,,,,,1,,439,{Invalid Expression}
